6331024,Monster Repellent,In {#areaName8} and {#areaName9}, you have a 75% less chance to be attacked by monsters. If you are in an area that could be subject to your coercion (your Realm is higher than the required Realm of the area), you will have a 100% less chance to be attacked by monsters.
6331025,Monster Repellent,In {#areaName10}, you have a 100% less chance to be attacked by monsters.
7000531,Mushroom Power I,Charisma &7000531_mlxj&. &7000531_hftl&% Vitality is recovered every month for 6 months
8730221,Refreshing Snack,Max Stamina +10, Max Health +10, Travel Speed +50
8730222,Ingested Poison,Max Stamina -10, Max Health -10, Travel Speed -50
8800211,Backache,Cannot Cultivate or Dual Cultivate
8800311,Art of Defense,Fist +100, Palm +100, Finger +100,掌法资质+100,指法资质+100
8804211,Suspicious Mind,Luck +40, Insight -20,悟性-20
8804311,Dream of Lightning,Insight +30, Max Vitality -10%, Travel Speed -100
8805211,Toxin,Max Energy -10%, Spiritual RES +10
8805212,name_8805212,tips_8805212
8805213,Downpour Pool,You gain benefits from your Junior's Breakthrough special effect, and form Destiny that increases your energy. Your Vitality, Energy, and Max Focus increase by 100 points.
8805214,Junior's Care,Get 20% off purchases in this Sect.
8805215,Freeing Medicine Effects,It's unexpected, but the Senior's secret medicine can strengthen the body. The Breath circulates well in your body. Max Vitality +100.
8805216,Nether Mirror,Inversion of the Spirit Platform, overturn troubles, the mirror peeks into the heart, rests doubts and clarifies worries. Enter the Realm of self-view, look at all inside. Insight +25.
8805217,Uplifting Mood,You get the respect of disciples and your spirits are boosted. You move your arms and legs with confidence. Max Mood +50, +5 Mood recovery every month.
8805218,Pleasant Little Drink,Increases Max Vitality by 5%, Max Focus by 5%
8805219,Drink With Pleasure,Increases Max Vitality by 10%, Max Focus by 10%
8805220,Bottomless Drunk,Increases Max Vitality by 15%, Max Focus by 15%
8805221,Guardian Energy,Max Stamina +30, Max Health +30, Travel Speed +100
8805222,Guardian Fortune,Luck +60, Insight +30,悟性+30
8805300,name_8805300,Increases Max Vitality by 10%, Max Focus by 10%
8805301,name_8805301,Increases Max Vitality by 15%, Max Focus by 15%
9000001,General Taoist Mind Effects 2,Damage Taken -10%
9000002,General Taoist Mind Effects 1,Damage Dealt +5%
9000003,General Taoist Mind Effects -1,Damage Dealt -10%
9000004,General Taoist Mind Effects -2,Damage Taken +20%
9000005,Taoist Mind - Disappeared,Cannot Breakthrough
9000101,Nameless,Damage dealt by you and all summoned units +10%
9000102,Restlessness,Agility +10%
9000103,Will,Skill Cooldown -10%
9000104,Nature,Martial/Spiritual Skill Range +20%
9000105,Obeying Heaven,Agility +10%
9000106,Goodness,Focus cost when using Elixir and Artifact -20%
9000107,Unobstructing,Damage from Cultivators -15%
9000108,Brightness,Martial/Spiritual Skill Range +20%
9000109,Kindling,Martial/Spiritual Skill Range +20%
9000110,Mindfulness,Skill Cooldown -10%
9000111,Blamelessness,Damage from Cultivators -15%
9000112,Seclusion,Focus cost when using Elixir and Artifact -20%
9000113,Temperance,Focus cost when using Elixir and Artifact -20%
9000114,Inconclusiveness,Skill Cooldown -10%
9000115,Permanence,Agility +10%
9000116,Fortune,Luck +40
9000117,Dawning,Luck +40
9001001,Heart Like Ash,Damage dealt -50%, damage taken +100%
9001002,Discouraged,Max Stamina -50%, chance of not being able to take any action
9001101,Low Will,Damage Dealt -10%
9001102,Weighed by Anxiety,Damage Taken +20%
9001201,Taoist Mind - Birth,The Taoist Mind is in the initial state of being born, and it can already obtain Rewrite Destiny.
9001202,Taoist Mind - Essence,The Taoist Mind is in a state of Essence development, and gained the Special Effects of the Taoist Mind.
9001203,Taoist Mind - Perfection,The Taoist Mind is in a state of Perfection, and has acquired the final powerful special effect.
9001204,Taoist Mind - Shake,The Taoist Mind is in a state of Shake, and if it continues to be hit, it will collapse and produce certain negative effects.
9001205,Taoist Mind - Decay,The Taoist Mind is in a state of decay, and if it continues to suffer further blows, it will risk breaking and collapsing, generating serious negative effects
9001206,Taoist Mind - Disappeared,The Taoist Mind has disappeared, and only a trace of its existence remains, resulting in a serious negative effect
9002001,Shun the World,Humiliated. Motivation to live has taken a blow.
9002002,Dispirited,Humiliated. Loathe trials and tribulations.
9002003,Setback in Belief,Humiliated. Faith in cultivation is shaken.
9100001,Blade Freeze,Your Blade damage will be neutralized by the No.1 Blade Cultivator.
9100002,Spear Freeze,Your Spear damage will be neutralized by the No.1 Spear Cultivator.
9100003,Sword Freeze,Your Sword damage will be neutralized by the No.1 Sword Cultivator.
9100004,Fist Freeze,Your Fist damage will be neutralized by the No.1 Fist Cultivator.
9100005,Palm Freeze,Your Palm damage will be neutralized by the No.1 Palm Cultivator.
9100006,Finger Freeze,Your Finger damage will be neutralized by the No.1 Finger Cultivator.
9100007,Fire Freeze,Your Fire damage will be neutralized by the No.1 Fire Cultivator.
9100008,Water Freeze,Your Water damage will be neutralized by the No.1 Water Cultivator.
9100009,Lightning Freeze,Your Lightning damage will be neutralized by the No.1 Lightning Cultivator.
9100010,Wind Freeze,Your Wind damage will be neutralized by the No.1 Wind Cultivator.
9100011,Earth Freeze,Your Earth damage will be neutralized by the No.1 Earth Cultivator.
9100012,Wood Freeze,Your Wood damage will be neutralized by the No.1 Wood Cultivator.
63310411,Contract Aura,Causes your aura to contract, reducing the frequency of other cultivators interacting with you. Effective when in <g>{#areaName1}, {#areaName2}, {#areaName3}</g>.
63310421,Contract Aura,Causes your aura to contract, reducing the frequency of other cultivators interacting with you. Effective when in <g>{#areaName4}, {#areaName5}</g> and preceding areas.
63310431,Contract Aura,Causes your aura to contract, reducing the frequency of other cultivators interacting with you. Effective when in <g>{#areaName6}, {#areaName7}</g> and preceding areas.
63310441,Contract Aura,Causes your aura to contract, reducing the frequency of other cultivators interacting with you. Effective when in <g>{#areaName8}, {#areaName9}</g> and preceding areas.
63310451,Contract Aura,Causes your aura to contract, reducing the frequency of other cultivators interacting with you. Effective when in <g>{#areaName10}</g> and preceding areas.
